NodeKey,Value,DataType,Size,Quality,SourceTimeStamp,ServerTimeStamp,NodeKey:1,NodeId
13,6,3,1,192,2024-02-07 17:17:27.062,2024-02-07 17:17:27.062,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:17:25.056,2024-02-07 17:17:25.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:17:23.059,2024-02-07 17:17:23.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:17:19.073,2024-02-07 17:17:19.073,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:17:17.060,2024-02-07 17:17:17.060,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:17:11.069,2024-02-07 17:17:11.069,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:17:09.056,2024-02-07 17:17:09.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:17:03.057,2024-02-07 17:17:03.057,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:17:01.076,2024-02-07 17:17:01.076,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:16:55.052,2024-02-07 17:16:55.052,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:16:53.040,2024-02-07 17:16:53.040,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:16:51.042,2024-02-07 17:16:51.042,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:16:48.046,2024-02-07 17:16:48.046,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:16:47.032,2024-02-07 17:16:47.032,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:16:45.067,2024-02-07 17:16:45.067,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:16:44.068,2024-02-07 17:16:44.068,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:16:39.059,2024-02-07 17:16:39.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:16:36.063,2024-02-07 17:16:36.063,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:16:32.070,2024-02-07 17:16:32.070,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:16:31.056,2024-02-07 17:16:31.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:16:28.045,2024-02-07 17:16:28.045,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:16:27.047,2024-02-07 17:16:27.047,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:16:23.050,2024-02-07 17:16:23.050,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:16:20.055,2024-02-07 17:16:20.055,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:16:15.056,2024-02-07 17:16:15.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:16:12.053,2024-02-07 17:16:12.053,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:16:11.068,2024-02-07 17:16:11.068,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:16:07.037,2024-02-07 17:16:07.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:16:04.037,2024-02-07 17:16:04.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:15:59.038,2024-02-07 17:15:59.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:15:56.037,2024-02-07 17:15:56.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:15:51.038,2024-02-07 17:15:51.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:15:48.037,2024-02-07 17:15:48.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:15:47.038,2024-02-07 17:15:47.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:15:46.036,2024-02-07 17:15:46.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:15:43.037,2024-02-07 17:15:43.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:15:39.037,2024-02-07 17:15:39.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:15:35.037,2024-02-07 17:15:35.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:15:33.038,2024-02-07 17:15:33.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:15:31.037,2024-02-07 17:15:31.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:15:29.037,2024-02-07 17:15:29.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:15:25.037,2024-02-07 17:15:25.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:15:23.036,2024-02-07 17:15:23.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:15:17.037,2024-02-07 17:15:17.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:15:15.037,2024-02-07 17:15:15.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:15:12.038,2024-02-07 17:15:12.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:15:09.037,2024-02-07 17:15:09.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:15:07.037,2024-02-07 17:15:07.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:15:01.037,2024-02-07 17:15:01.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:14:59.037,2024-02-07 17:14:59.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:14:56.038,2024-02-07 17:14:56.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:14:55.037,2024-02-07 17:14:55.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:14:53.038,2024-02-07 17:14:53.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:14:51.038,2024-02-07 17:14:51.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:14:50.037,2024-02-07 17:14:50.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:14:45.036,2024-02-07 17:14:45.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:14:42.037,2024-02-07 17:14:42.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:14:39.038,2024-02-07 17:14:39.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:14:37.037,2024-02-07 17:14:37.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:14:34.036,2024-02-07 17:14:34.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:14:29.037,2024-02-07 17:14:29.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:14:26.037,2024-02-07 17:14:26.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:14:21.037,2024-02-07 17:14:21.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:14:18.039,2024-02-07 17:14:18.039,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:14:13.036,2024-02-07 17:14:13.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:14:10.037,2024-02-07 17:14:10.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:14:05.037,2024-02-07 17:14:05.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:14:02.037,2024-02-07 17:14:02.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:14:00.038,2024-02-07 17:14:00.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:13:59.046,2024-02-07 17:13:59.046,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:13:57.038,2024-02-07 17:13:57.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:13:54.038,2024-02-07 17:13:54.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:13:53.037,2024-02-07 17:13:53.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:13:52.038,2024-02-07 17:13:52.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:13:51.037,2024-02-07 17:13:51.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:13:49.038,2024-02-07 17:13:49.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:13:46.038,2024-02-07 17:13:46.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:13:41.037,2024-02-07 17:13:41.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:13:37.037,2024-02-07 17:13:37.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:13:31.037,2024-02-07 17:13:31.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:13:29.037,2024-02-07 17:13:29.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:13:23.036,2024-02-07 17:13:23.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:13:21.037,2024-02-07 17:13:21.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:13:15.036,2024-02-07 17:13:15.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:13:13.037,2024-02-07 17:13:13.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:13:11.036,2024-02-07 17:13:11.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:13:07.038,2024-02-07 17:13:07.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:13:05.037,2024-02-07 17:13:05.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:12:59.037,2024-02-07 17:12:59.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:12:57.053,2024-02-07 17:12:57.053,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:12:51.037,2024-02-07 17:12:51.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:12:48.038,2024-02-07 17:12:48.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:12:47.038,2024-02-07 17:12:47.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:12:43.038,2024-02-07 17:12:43.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:12:40.037,2024-02-07 17:12:40.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:12:35.038,2024-02-07 17:12:35.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:12:32.038,2024-02-07 17:12:32.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:12:27.037,2024-02-07 17:12:27.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:12:24.038,2024-02-07 17:12:24.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:12:19.037,2024-02-07 17:12:19.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:12:16.038,2024-02-07 17:12:16.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:12:15.038,2024-02-07 17:12:15.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:12:12.037,2024-02-07 17:12:12.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:12:11.038,2024-02-07 17:12:11.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:12:08.037,2024-02-07 17:12:08.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:12:03.038,2024-02-07 17:12:03.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:12:00.038,2024-02-07 17:12:00.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:59.039,2024-02-07 17:11:59.039,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:11:57.038,2024-02-07 17:11:57.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:55.037,2024-02-07 17:11:55.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:11:52.038,2024-02-07 17:11:52.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,8,3,1,192,2024-02-07 17:11:51.038,2024-02-07 17:11:51.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:11:49.038,2024-02-07 17:11:49.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:11:47.038,2024-02-07 17:11:47.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:11:43.037,2024-02-07 17:11:43.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:11:41.037,2024-02-07 17:11:41.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:39.036,2024-02-07 17:11:39.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:11:35.038,2024-02-07 17:11:35.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:11:29.037,2024-02-07 17:11:29.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:11:27.045,2024-02-07 17:11:27.045,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:25.038,2024-02-07 17:11:25.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:11:23.038,2024-02-07 17:11:23.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:21.037,2024-02-07 17:11:21.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:11:19.037,2024-02-07 17:11:19.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:11:13.037,2024-02-07 17:11:13.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:11:11.038,2024-02-07 17:11:11.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:09.038,2024-02-07 17:11:09.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:11:07.037,2024-02-07 17:11:07.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:11:05.038,2024-02-07 17:11:05.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:11:03.038,2024-02-07 17:11:03.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:10:57.071,2024-02-07 17:10:57.071,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:10:54.070,2024-02-07 17:10:54.070,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:10:50.039,2024-02-07 17:10:50.039,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:10:49.053,2024-02-07 17:10:49.053,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:10:46.057,2024-02-07 17:10:46.057,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:10:41.052,2024-02-07 17:10:41.052,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:10:38.054,2024-02-07 17:10:38.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:10:35.054,2024-02-07 17:10:35.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:10:33.054,2024-02-07 17:10:33.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:10:30.054,2024-02-07 17:10:30.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:10:25.054,2024-02-07 17:10:25.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:10:22.054,2024-02-07 17:10:22.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:10:17.049,2024-02-07 17:10:17.049,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:10:14.054,2024-02-07 17:10:14.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:10:09.056,2024-02-07 17:10:09.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:10:06.054,2024-02-07 17:10:06.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:10:01.055,2024-02-07 17:10:01.055,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:09:58.047,2024-02-07 17:09:58.047,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:09:57.038,2024-02-07 17:09:57.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:09:53.038,2024-02-07 17:09:53.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:09:49.037,2024-02-07 17:09:49.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:09:45.037,2024-02-07 17:09:45.037,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:09:41.038,2024-02-07 17:09:41.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:09:40.038,2024-02-07 17:09:40.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:09:39.036,2024-02-07 17:09:39.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:09:35.036,2024-02-07 17:09:35.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:09:33.048,2024-02-07 17:09:33.048,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:09:31.038,2024-02-07 17:09:31.038,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:09:28.047,2024-02-07 17:09:28.047,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:09:27.036,2024-02-07 17:09:27.036,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:09:25.044,2024-02-07 17:09:25.044,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:09:19.046,2024-02-07 17:09:19.046,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:09:17.046,2024-02-07 17:09:17.046,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:09:15.045,2024-02-07 17:09:15.045,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:09:13.055,2024-02-07 17:09:13.055,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:09:11.062,2024-02-07 17:09:11.062,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:09:09.058,2024-02-07 17:09:09.058,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:09:03.045,2024-02-07 17:09:03.045,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:09:01.051,2024-02-07 17:09:01.051,13,Device1.ServoMonitor_MAXCUR21:OR
13,7,3,1,192,2024-02-07 17:09:00.058,2024-02-07 17:09:00.058,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:08:59.055,2024-02-07 17:08:59.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:08:56.052,2024-02-07 17:08:56.052,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:08:55.060,2024-02-07 17:08:55.060,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:08:52.047,2024-02-07 17:08:52.047,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:08:47.073,2024-02-07 17:08:47.073,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:08:44.057,2024-02-07 17:08:44.057,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:08:43.054,2024-02-07 17:08:43.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:08:41.050,2024-02-07 17:08:41.050,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:08:39.059,2024-02-07 17:08:39.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:08:36.059,2024-02-07 17:08:36.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:08:31.054,2024-02-07 17:08:31.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:08:28.058,2024-02-07 17:08:28.058,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:08:25.061,2024-02-07 17:08:25.061,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:08:23.065,2024-02-07 17:08:23.065,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:08:20.054,2024-02-07 17:08:20.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:08:15.063,2024-02-07 17:08:15.063,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:08:12.150,2024-02-07 17:08:12.150,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:08:07.066,2024-02-07 17:08:07.066,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:08:04.059,2024-02-07 17:08:04.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:07:59.044,2024-02-07 17:07:59.044,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:07:55.073,2024-02-07 17:07:55.073,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:07:51.103,2024-02-07 17:07:51.103,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:07:47.048,2024-02-07 17:07:47.048,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:07:43.054,2024-02-07 17:07:43.054,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:07:39.059,2024-02-07 17:07:39.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:07:35.057,2024-02-07 17:07:35.057,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:07:33.046,2024-02-07 17:07:33.046,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:07:31.046,2024-02-07 17:07:31.046,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:07:25.069,2024-02-07 17:07:25.069,13,Device1.ServoMonitor_MAXCUR21:OR
13,12,3,1,192,2024-02-07 17:07:23.066,2024-02-07 17:07:23.066,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:07:22.058,2024-02-07 17:07:22.058,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:07:21.056,2024-02-07 17:07:21.056,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:07:17.055,2024-02-07 17:07:17.055,13,Device1.ServoMonitor_MAXCUR21:OR
13,10,3,1,192,2024-02-07 17:07:15.061,2024-02-07 17:07:15.061,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:07:09.081,2024-02-07 17:07:09.081,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:07:07.061,2024-02-07 17:07:07.061,13,Device1.ServoMonitor_MAXCUR21:OR
13,8,3,1,192,2024-02-07 17:07:06.072,2024-02-07 17:07:06.072,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:07:03.071,2024-02-07 17:07:03.071,13,Device1.ServoMonitor_MAXCUR21:OR
13,4,3,1,192,2024-02-07 17:07:01.069,2024-02-07 17:07:01.069,13,Device1.ServoMonitor_MAXCUR21:OR
13,9,3,1,192,2024-02-07 17:06:58.059,2024-02-07 17:06:58.059,13,Device1.ServoMonitor_MAXCUR21:OR
13,6,3,1,192,2024-02-07 17:06:53.049,2024-02-07 17:06:53.049,13,Device1.ServoMonitor_MAXCUR21:OR
13,11,3,1,192,2024-02-07 17:06:50.063,2024-02-07 17:06:50.063,13,Device1.ServoMonitor_MAXCUR21:OR
13,5,3,1,192,2024-02-07 17:06:45.069,2024-02-07 17:06:45.069,13,Device1.ServoMonitor_MAXCUR21:OR
13,8,3,1,192,2024-02-07 17:06:42.069,2024-02-07 17:06:42.069,13,Device1.ServoMonitor_MAXCUR21:OR
